date,driverId,position
1991-03-16,87,23.333333333333332
1990-09-17,130,20.25
1990-09-17,150,24.0
1990-07-19,100,24.0
1990-07-19,87,18.75
1990-05-20,137,18.4
1990-03-21,54,6.5
1990-01-20,54,2.0
1989-09-22,132,14.75
1993-09-01,29,13.0
1993-09-01,93,8.333333333333334
1992-09-06,29,11.0
1992-09-06,93,12.666666666666666
1992-07-08,104,11.25
1991-03-16,99,11.666666666666666
1991-01-15,104,16.0
1990-07-19,148,33.0
1990-05-20,93,21.4
1989-07-24,118,10.75
1989-07-24,83,12.0
1989-07-24,122,8.25
1989-07-24,91,20.0
1989-05-25,102,13.5
1989-03-26,160,37.5
1989-03-26,162,20.0
1989-01-25,163,35.0
1989-01-25,132,31.0
1988-09-27,118,5.0
1988-09-27,122,5.666666666666667
1988-07-29,165,14.75
1988-05-30,113,16.2
1988-05-30,126,10.0
1988-03-31,162,22.5
1987-06-05,162,19.0
1987-04-06,111,11.666666666666666
1986-08-09,83,14.75
1986-08-09,118,21.75
1986-08-09,122,11.25
1986-06-10,144,20.6
1986-02-10,144,20.0
1985-10-13,116,11.0
1985-06-15,175,11.6
1985-06-15,169,19.8
1989-07-24,155,16.5
1989-03-26,104,16.0
1988-09-27,155,20.333333333333332
1988-03-31,104,7.5
1987-06-05,104,15.5
1987-04-06,136,11.75
1986-10-08,179,15.5
1986-08-09,155,15.5
1985-08-14,139,13.6
1985-04-16,182,24.0
1985-04-16,83,12.0
1985-04-16,118,20.333333333333332
1985-04-16,122,9.0
1984-10-18,183,15.0
1984-10-18,180,10.0
1984-08-19,176,16.666666666666668
1984-08-19,188,9.666666666666666
1984-04-21,187,17.2
1984-02-21,118,8.0
1984-02-21,182,14.5
1984-02-21,122,9.0
1984-02-21,83,11.0
1983-08-25,162,8.5
1983-06-26,171,12.333333333333334
1983-06-26,196,8.333333333333334
1983-02-26,191,13.5
1983-02-26,117,18.666666666666668
1982-08-30,157,4.5
1982-07-01,151,11.666666666666666
1982-07-01,176,4.666666666666667
1982-05-02,94,15.5
1982-05-02,109,11.75
1982-05-02,201,10.25
1982-03-03,195,17.5
1982-01-02,171,19.0
1982-01-02,196,26.0
1982-01-02,203,28.0
1982-01-02,193,9.0
1981-09-04,200,21.0
1981-07-06,191,27.666666666666668
1981-07-06,212,28.5
1981-07-06,117,28.25
1981-05-07,200,27.25
1981-03-08,175,10.5
1981-03-08,216,13.0
1980-09-09,118,19.666666666666668
1985-04-16,155,21.0
1984-06-20,139,20.333333333333332
1984-02-21,155,16.0
1983-08-25,172,18.5
1983-08-25,104,14.0
1983-06-26,136,6.0
1982-01-02,136,24.0
1980-07-11,190,27.0
1980-01-13,218,16.5
1980-01-13,201,3.5
1979-11-14,205,4.0
1979-09-15,201,4.0
1979-09-15,218,16.5
1979-07-17,211,19.5
1979-07-17,231,26.25
1979-05-18,221,4.333333333333333
1979-03-19,162,17.333333333333332
1979-03-19,177,11.333333333333334
1979-03-19,135,12.666666666666666
1979-03-19,198,8.0
1979-01-18,231,25.333333333333332
1979-01-18,211,17.333333333333332
1978-09-20,174,7.0
1978-07-22,246,28.0
1978-03-24,174,9.5
1978-03-24,239,29.0
1978-01-23,232,23.0
1978-01-23,171,7.0
1978-01-23,206,5.5
1978-01-23,196,16.0
1977-11-24,241,27.0
1977-11-24,231,23.0
1977-11-24,211,25.0
1977-07-27,151,13.0
1977-05-28,199,8.0
1977-03-29,250,18.5
1977-03-29,256,25.0
1977-03-29,231,20.5
1976-09-30,244,26.0
1976-09-30,254,13.666666666666666
1976-09-30,220,10.0
1976-09-30,236,12.0
1976-06-02,232,17.5
1976-06-02,171,14.5
1976-06-02,206,14.5
1976-06-02,283,14.0
1976-06-02,196,11.0
1976-06-02,234,18.5
1976-02-03,249,15.0
1976-02-03,275,17.0
1979-11-14,224,25.0
1979-07-17,222,8.5
1979-03-19,172,15.0
1979-01-18,222,11.333333333333334
1977-11-24,222,15.0
1977-03-29,222,20.0
1976-11-29,237,16.5
1976-11-29,255,22.0
1976-11-29,229,13.0
1976-09-30,238,13.0
1976-04-03,237,21.0
1976-04-03,229,21.666666666666668
1976-04-03,255,14.666666666666666
1975-12-05,230,16.0
1975-12-05,181,1.0
1975-08-07,198,11.666666666666666
1975-08-07,287,27.0
1975-02-08,230,21.0
1975-02-08,242,7.0
1975-02-08,181,5.0
1974-12-10,231,17.5
1974-08-12,323,21.333333333333332
1974-06-13,223,11.0
1974-06-13,186,14.5
1974-06-13,274,29.0
1974-04-14,181,7.0
1974-04-14,230,13.5
1974-02-13,250,13.0
1974-02-13,231,6.0
1973-12-15,198,7.0
1973-12-15,288,12.5
1973-12-15,264,18.0
1973-08-17,331,14.5
1973-08-17,305,7.75
1973-06-18,261,20.75
1973-04-19,303,5.0
1973-04-19,279,8.0
1973-02-18,305,21.0
1973-02-18,331,6.0
1972-08-22,342,22.0
1972-06-23,305,10.75
1972-04-24,326,11.333333333333334
1972-02-24,242,13.0
1972-02-24,181,7.0
1971-12-26,181,11.0
1971-08-28,223,11.666666666666666
1971-08-28,316,16.5
1971-08-28,327,8.0
1971-08-28,328,15.0
1971-06-29,328,17.666666666666668
1971-06-29,327,4.5
1971-06-29,316,7.75
1971-06-29,223,5.25
1971-04-30,341,18.0
1971-04-30,326,17.5
1971-03-01,223,13.5
1971-03-01,316,8.0
1971-03-01,327,1.5
1970-09-02,352,26.0
1970-07-04,332,18.25
1970-07-04,288,8.666666666666666
1970-05-05,234,9.0
1970-03-06,288,5.0
1970-03-06,360,18.0
1970-03-06,332,18.0
1975-04-09,237,10.5
1975-04-09,229,13.75
1974-12-10,222,4.0
1974-08-12,237,7.75
1974-08-12,229,18.75
1974-02-13,222,20.0
1973-06-18,335,28.0
1973-04-19,308,8.0
1972-08-22,222,11.0
1972-04-24,237,13.666666666666666
1971-04-30,237,3.0
1970-05-05,345,10.666666666666666
1969-09-07,327,10.0
1969-09-07,359,13.333333333333334
1969-07-09,356,12.5
1969-05-10,359,7.0
1969-05-10,327,3.6666666666666665
1968-09-12,359,3.3333333333333335
1968-09-12,327,4.666666666666667
1968-07-14,364,10.0
1968-05-15,363,11.0
1967-11-17,340,8.0
1967-09-18,303,3.0
1967-07-20,357,13.666666666666666
1967-05-21,357,10.75
1967-03-22,363,14.0
1966-09-23,395,17.0
1966-09-23,303,9.5
1966-07-25,374,6.5
1966-07-25,288,12.0
1966-05-26,382,10.0
1966-05-26,398,7.333333333333333
1966-03-27,303,14.0
1966-03-27,395,4.0
1965-07-30,404,20.0
1965-07-30,346,7.0
1965-05-31,384,11.5
1965-05-31,417,13.5
1965-04-01,404,13.0
1965-04-01,346,7.0
1964-12-02,292,28.0
1964-12-02,382,16.0
1964-10-03,403,15.5
1964-08-04,385,3.0
1964-08-04,277,19.0
1964-06-05,385,6.0
1964-06-05,277,15.0
1964-04-06,288,2.5
1963-12-08,384,5.0
1963-08-10,444,31.0
1963-04-12,407,6.0
1962-12-13,456,14.0
1962-12-13,437,20.0
1962-12-13,473,18.0
1962-12-13,372,12.0
1962-08-15,393,5.0
1962-06-16,461,24.5
1962-06-16,436,15.0
1962-04-17,453,13.0
1962-04-17,426,18.5
1961-08-20,417,16.0
1961-08-20,384,8.0
1961-06-21,490,32.0
1961-06-21,385,8.666666666666666
1961-04-22,288,12.666666666666666
1960-08-25,484,11.0
1960-08-25,402,1.0
1960-06-26,340,6.0
1960-04-27,402,6.0
1960-04-27,359,6.666666666666667
1968-07-14,355,11.0
1968-07-14,358,2.0
1967-09-18,344,6.0
1967-07-20,391,11.0
1966-11-22,355,6.0
1966-09-23,344,13.0
1966-05-26,345,13.0
1964-12-02,345,7.0
1964-10-03,355,16.0
1963-10-09,345,9.0
1961-08-20,493,9.0
1961-04-22,482,12.5
1960-04-27,484,19.0
1959-12-29,417,12.0
1959-10-30,475,14.0
1959-10-30,448,10.0
1959-10-30,573,11.0
1959-08-31,483,12.0
1959-08-31,346,8.0
1959-07-02,475,7.5
1959-07-02,429,9.0
1959-05-03,477,12.0
1959-05-03,529,4.0
1959-05-03,559,19.0
1958-09-05,605,19.0
1958-09-05,346,9.5
1958-07-07,600,16.0
1958-07-07,455,14.0
1958-05-08,479,13.0
1958-05-08,536,32.0
1958-05-08,560,10.0
1958-01-08,577,2.0
1957-07-12,638,11.0
1957-07-12,417,5.333333333333333
1957-05-13,533,6.0
1957-05-13,597,8.0
1956-11-14,346,7.0
1956-07-17,554,10.333333333333334
1956-07-17,426,17.0
1956-07-17,607,20.0
1956-07-17,428,21.0
1956-05-18,633,8.666666666666666
1956-05-18,624,12.333333333333334
1956-05-18,529,22.0
1956-05-18,559,1.0
1956-03-19,579,3.0
1956-03-19,475,1.0
1956-01-19,554,2.0
1955-05-24,661,17.5
1955-05-24,662,7.0
1955-05-24,663,9.0
1955-05-24,643,6.666666666666667
1955-05-24,597,8.0
1955-05-24,533,29.0
1954-11-25,579,1.0
1954-11-25,644,7.5
1954-11-25,475,8.5
1954-09-26,647,19.0
1954-09-26,643,4.0
1954-09-26,663,8.0
1954-07-28,643,12.333333333333334
1954-07-28,647,12.0
1954-07-28,663,14.5
1954-05-29,555,8.0
1953-11-30,643,13.0
1953-08-02,426,9.0
1953-08-02,554,14.0
1953-06-03,712,23.0
1953-06-03,708,24.0
1953-04-04,520,18.5
1953-04-04,528,27.0
1953-04-04,613,18.0
1952-08-07,426,13.5
1952-08-07,554,17.0
1952-06-08,632,15.5
1952-06-08,749,27.0
1952-06-08,755,21.0
1952-06-08,736,9.0
1952-06-08,501,17.0
1952-06-08,640,17.0
1952-06-08,688,14.5
1952-06-08,456,8.0
1952-04-09,726,8.0
1952-04-09,513,16.0
1952-04-09,612,33.0
1952-04-09,609,10.0
1951-10-12,647,4.0
1951-08-13,641,5.0
1951-08-13,627,7.0
1951-08-13,686,21.0
1951-06-14,779,20.0
1951-04-15,673,2.0
1951-04-15,675,3.0
1951-04-15,770,22.0
1951-04-15,653,16.0
1951-04-15,734,5.0
1951-04-15,660,13.0
1951-04-15,725,17.0
1950-08-18,740,20.0
1950-08-18,642,1.0
1959-07-02,481,11.0
1958-05-08,355,7.5
1957-07-12,549,8.0
1954-11-25,646,10.0
1954-05-29,674,9.0
1953-08-02,720,8.0
1953-06-03,697,7.25
1952-04-09,702,29.0
1951-04-15,630,24.0
1980-03-13,208,25.5
1977-05-28,228,17.0
1962-08-15,467,27.0
2004-09-03,31,14.75
2004-09-03,22,8.333333333333334
2004-07-05,42,16.0
2004-05-06,12,10.833333333333334
2004-05-06,20,9.5
2004-03-07,21,4.0
2004-01-07,42,12.0
2003-05-12,51,13.4
2003-05-12,43,13.2
2003-03-13,43,14.25
2003-03-13,51,13.25
2003-01-12,20,12.0
2002-07-16,43,13.75
2002-05-17,17,12.0
2002-03-18,58,17.0
2002-01-17,1,12.0
2001-09-19,22,13.0
2001-07-21,17,15.0
2001-05-22,54,9.8
2001-03-23,22,13.0
2000-07-26,63,12.8
2000-01-28,34,10.5
2000-01-28,47,10.5
2000-01-28,49,12.5
1999-09-30,67,16.5
1999-09-30,55,2.0
1999-08-01,13,6.0
1999-04-03,54,13.0
1999-04-03,64,16.0
2002-05-17,65,18.5
2002-05-17,30,14.0
2001-07-21,30,9.75
2000-01-28,29,1.0
2002-05-17,14,8.25
2001-07-21,14,16.0
1999-04-03,62,10.0
1998-10-05,70,4.0
1998-08-06,48,5.25
1998-04-08,73,14.2
1997-10-10,78,18.0
1997-08-11,49,15.0
1997-08-11,34,3.0
1997-04-13,70,20.333333333333332
1997-02-12,48,12.333333333333334
1997-02-12,77,9.333333333333334
1996-04-18,13,8.2
1995-10-21,90,15.5
1995-10-21,84,20.0
1995-10-21,48,9.0
1995-10-21,80,15.0
1995-10-21,86,6.666666666666667
1995-08-22,13,11.25
1995-06-23,63,22.0
1995-06-23,88,21.25
1995-04-24,56,17.75
1995-04-24,43,7.75
1995-02-23,70,8.5
1994-08-27,100,17.5
1994-08-27,21,9.75
1994-02-28,91,26.5
1994-02-28,83,14.5
1994-02-28,55,15.0
1997-08-11,29,7.75
1997-06-12,75,18.0
1994-08-27,99,20.0
1994-04-29,104,14.0
1993-09-01,117,17.333333333333332
1993-09-01,101,15.333333333333334
1993-09-01,103,8.5
1993-05-04,86,18.333333333333332
1993-05-04,90,12.0
1993-03-05,109,18.75
1993-03-05,76,17.75
1992-09-06,101,10.0
1992-09-06,103,15.0
1992-07-08,54,16.0
1992-07-08,64,20.5
1992-05-09,98,22.75
1992-03-10,70,30.0
1992-03-10,128,17.666666666666668
1992-01-10,109,20.0
1992-01-10,94,1.0
1992-01-10,76,5.0
1991-09-12,128,32.5
1991-07-14,102,23.0
1991-07-14,119,32.75
1991-05-15,137,13.0
1991-03-16,121,20.666666666666668
1991-03-16,141,33.666666666666664
1991-01-15,54,12.0
1990-09-17,128,21.0
1990-07-19,121,12.0
1990-05-20,101,5.6
1990-05-20,117,10.6
1989-09-22,91,29.5
1989-09-22,83,11.5
1989-09-22,122,9.25
1989-09-22,118,6.25
1992-03-10,108,9.666666666666666
1991-09-12,108,16.75
1991-07-14,127,29.5
1991-05-15,93,12.75
1990-03-21,104,25.5
1990-01-20,104,10.0
1989-09-22,155,16.5
1989-07-24,132,15.75
1989-05-25,77,26.2
1989-05-25,144,15.0
1989-03-26,64,12.5
1989-01-25,122,23.0
1989-01-25,91,38.0
1989-01-25,118,15.0
1989-01-25,83,18.0
1988-09-27,132,18.0
1988-07-29,162,16.75
1988-05-30,111,16.2
1988-03-31,165,15.75
1987-10-03,157,9.0
1987-10-03,121,15.666666666666666
1987-08-04,121,11.0
1987-08-04,157,12.6
1987-06-05,165,8.75
1986-10-08,122,12.5
1986-10-08,118,13.0
1986-10-08,83,7.5
1986-08-09,132,11.0
1986-06-10,169,20.0
1986-04-11,122,10.5
1986-04-11,83,11.75
1986-04-11,118,12.75
1986-02-10,175,19.0
1986-02-10,169,10.0
1985-10-13,94,13.0
1985-10-13,178,12.5
1985-10-13,76,5.5
1985-08-14,174,12.6
1989-01-25,155,7.0
1988-07-29,104,10.25
1988-05-30,136,11.4
1987-06-05,168,12.75
1986-10-08,155,9.5
1986-08-09,179,21.0
1986-04-11,155,15.75
1985-08-14,159,23.6
1985-04-16,180,16.333333333333332
1985-04-16,183,19.5
1985-02-15,162,4.0
1984-10-18,122,24.0
1984-10-18,182,23.0
1984-10-18,118,8.0
1984-08-19,171,19.333333333333332
1984-08-19,111,16.666666666666668
1984-06-20,174,10.8
1984-06-20,190,27.0
1984-04-21,175,15.2
1984-04-21,169,13.0
1984-02-21,180,22.0
1984-02-21,183,16.0
1983-08-25,189,18.0
1983-08-25,194,12.333333333333334
1983-06-26,151,22.333333333333332
1983-06-26,176,9.666666666666666
1983-04-27,157,13.8
1983-02-26,181,7.0
1982-07-01,196,21.833333333333332
1982-07-01,171,15.333333333333334
1982-07-01,193,21.166666666666668
1982-05-02,116,12.0
1982-05-02,186,4.75
1982-03-03,200,8.5
1982-01-02,202,23.0
1982-01-02,176,5.0
1982-01-02,151,11.0
1981-09-04,174,19.0
1981-05-07,174,17.5
1981-03-08,211,12.5
1980-09-09,180,26.0
1985-02-15,104,2.0
1985-02-15,172,3.0
1984-10-18,155,25.0
1984-08-19,136,14.666666666666666
1982-07-01,136,11.833333333333334
1980-03-13,199,15.0
1980-01-13,116,15.0
1980-01-13,223,11.5
1980-01-13,186,11.0
1979-11-14,198,18.0
1979-11-14,162,22.0
1979-11-14,135,27.0
1979-11-14,177,1.0
1979-09-15,186,6.0
1979-09-15,223,7.5
1979-07-17,175,26.0
1979-05-18,233,25.0
1979-03-19,205,21.333333333333332
1978-09-20,246,23.0
1978-07-22,174,11.25
1978-07-22,239,32.0
1978-05-23,244,30.0
1978-05-23,220,16.75
1978-05-23,118,11.75
1978-01-23,176,23.0
1978-01-23,202,14.5
1977-11-24,240,22.0
1977-09-25,174,16.333333333333332
1977-09-25,239,16.0
1977-07-27,196,19.75
1977-07-27,206,14.5
1977-07-27,171,12.5
1977-07-27,232,6.75
1977-05-28,230,5.75
1977-05-28,181,7.75
1977-01-28,223,10.0
1977-01-28,186,6.0
1976-11-29,198,2.0
1976-09-30,249,16.0
1976-08-01,231,25.333333333333332
1976-08-01,256,14.0
1976-06-02,281,28.0
1976-04-03,177,11.0
1976-04-03,198,15.666666666666666
1976-04-03,257,21.0
1976-04-03,264,29.0
1976-02-03,220,6.0
1976-02-03,254,21.0
1979-11-14,172,19.0
1978-05-23,238,19.75
1976-08-01,222,2.0
1976-02-03,238,19.0
1975-12-05,199,6.0
1975-06-08,206,9.0
1975-06-08,196,14.0
1975-06-08,232,19.0
1975-06-08,171,13.75
1975-06-08,295,26.0
1975-06-08,234,21.5
1975-04-09,177,16.75
1975-04-09,287,11.5
1975-04-09,198,4.25
1975-04-09,288,21.0
1975-02-08,199,6.0
1974-08-12,288,10.5
1974-08-12,198,7.75
1974-08-12,287,16.0
1974-06-13,304,10.75
1974-06-13,218,26.0
1974-04-14,199,21.0
1974-04-14,279,19.5
1974-04-14,303,11.75
1974-04-14,314,25.0
1973-08-17,221,20.0
1973-06-18,297,6.0
1973-06-18,231,7.0
1973-04-19,181,14.25
1973-04-19,230,9.0
1973-02-18,221,9.0
1973-02-18,291,13.0
1972-12-20,249,16.5
1972-12-20,306,10.0
1972-08-22,340,18.0
1972-04-24,332,9.666666666666666
1972-04-24,288,12.333333333333334
1972-04-24,198,13.0
1972-02-24,279,11.0
1972-02-24,303,1.0
1971-12-26,279,8.0
1971-12-26,303,2.0
1971-08-28,329,20.666666666666668
1971-08-28,304,9.5
1971-06-29,329,11.666666666666666
1971-04-30,288,14.0
1971-03-01,311,7.0
1971-03-01,339,21.0
1970-09-02,305,9.0
1970-09-02,346,21.5
1970-07-04,326,12.25
1975-08-07,237,10.666666666666666
1975-08-07,229,11.0
1973-12-15,237,9.5
1973-06-18,222,11.25
1972-02-24,308,3.0
1971-12-26,308,15.0
1970-07-04,237,14.0
1969-09-07,356,13.5
1969-09-07,370,14.0
1969-07-09,327,1.3333333333333333
1969-07-09,359,3.3333333333333335
1969-05-10,356,13.0
1969-03-11,288,13.0
1969-03-11,360,12.0
1969-01-10,288,2.0
1968-07-14,350,16.5
1968-05-15,340,8.0
1968-05-15,369,7.5
1968-05-15,261,10.333333333333334
1968-03-16,360,10.0
1968-03-16,374,4.0
1968-03-16,288,1.0
1967-11-17,363,11.0
1967-07-20,277,5.333333333333333
1967-07-20,388,11.5
1967-07-20,378,21.0
1967-05-21,277,4.5
1967-05-21,388,9.0
1967-03-22,340,10.0
1966-09-23,396,6.5
1966-05-26,372,6.333333333333333
1966-05-26,373,12.0
1965-09-28,359,16.0
1965-09-28,327,14.0
1965-07-30,417,14.5
1965-07-30,384,5.0
1965-05-31,346,12.5
1965-05-31,404,16.5
1965-04-01,384,2.0
1964-12-02,333,27.0
1964-12-02,372,1.0
1964-12-02,373,4.0
1964-10-03,432,5.0
1964-08-04,357,10.0
1963-12-08,346,6.0
1963-12-08,411,14.0
1963-12-08,400,8.0
1963-10-09,372,1.0
1963-08-10,288,8.5
1963-08-10,419,23.0
1963-06-11,288,9.0
1963-06-11,419,20.5
1963-06-11,374,13.0
1963-04-12,396,21.0
1963-04-12,426,12.0
1962-08-15,403,11.5
1962-06-16,402,12.666666666666666
1962-06-16,359,7.0
1962-06-16,460,23.0
1962-04-17,407,8.5
1962-04-17,455,14.0
1961-08-20,346,11.0
1961-06-21,475,14.25
1961-06-21,429,16.0
1961-06-21,375,19.5
1960-10-24,475,1.0
1960-06-26,363,12.333333333333334
1967-07-20,325,13.0
1962-08-15,355,4.0
1962-04-17,454,16.0
1961-06-21,481,19.5
1960-10-24,481,14.0
1960-06-26,434,17.0
1960-04-27,529,23.0
1960-04-27,477,18.0
1960-04-27,436,24.0
1959-12-29,483,22.0
1959-12-29,346,7.0
1959-07-02,569,12.0
1959-05-03,402,5.0
1959-05-03,359,5.0
1959-05-03,541,8.0
1958-09-05,417,5.0
1958-07-07,554,12.666666666666666
1958-07-07,426,6.333333333333333
1958-05-08,581,9.5
1958-05-08,476,5.0
1958-05-08,509,5.0
1958-01-08,554,5.0
1957-07-12,346,15.333333333333334
1957-07-12,483,7.0
1957-05-13,579,1.0
1957-05-13,563,14.0
1957-05-13,556,28.0
1957-05-13,448,30.0
1957-05-13,538,21.0
1957-05-13,475,15.0
1957-05-13,610,21.0
1956-07-17,577,12.0
1956-05-18,608,8.0
1956-05-18,541,27.0
1956-05-18,629,10.0
1956-01-19,577,1.0
1955-07-23,496,5.0
1955-07-23,547,13.0
1955-05-24,475,1.6666666666666667
1955-05-24,579,1.3333333333333333
1955-05-24,448,28.0
1955-05-24,657,25.0
1955-05-24,538,7.0
1955-05-24,655,16.0
1955-05-24,563,12.0
1955-05-24,556,9.0
1955-03-25,625,14.0
1954-11-25,643,5.0
1954-11-25,647,15.0
1954-09-26,475,16.0
1954-09-26,579,3.0
1954-09-26,644,10.0
1954-07-28,579,1.0
1954-07-28,644,6.333333333333333
1954-07-28,475,14.0
1954-07-28,692,14.0
1954-05-29,519,33.0
1953-11-30,579,1.0
1953-08-02,704,15.0
1953-08-02,589,10.0
1953-08-02,664,23.0
1953-08-02,577,7.0
1953-06-03,633,9.333333333333334
1953-06-03,642,5.0
1953-06-03,705,27.0
1953-06-03,651,18.5
1953-04-04,593,26.0
1953-04-04,525,14.0
1952-12-05,578,4.0
1952-12-05,695,5.0
1952-08-07,748,11.0
1952-08-07,742,12.0
1952-08-07,735,19.5
1952-08-07,664,22.0
1952-06-08,754,17.0
1952-06-08,709,12.0
1952-06-08,669,11.333333333333334
1952-06-08,703,13.0
1952-04-09,728,13.0
1952-04-09,723,2.0
1951-10-12,579,1.0
1951-08-13,660,17.0
1951-08-13,762,9.0
1951-06-14,640,22.0
1951-06-14,777,17.0
1951-06-14,501,16.0
1951-04-15,699,10.0
1951-04-15,764,14.0
1951-04-15,627,9.0
1951-04-15,641,2.0
1950-08-18,773,14.0
1950-08-18,791,18.0
1950-08-18,793,10.0
1950-06-19,589,15.0
1950-06-19,704,8.0
1958-05-08,596,28.0
1958-05-08,598,31.0
1957-05-13,526,31.0
1957-05-13,527,23.0
1951-06-14,763,9.0
1951-04-15,731,6.0
1950-08-18,697,27.0
1999-02-02,14,14.0
1997-06-12,14,9.0
1984-06-20,159,15.4
1981-05-07,159,19.0
1963-08-10,422,29.0
1963-06-11,422,11.5
1954-05-29,730,25.0
1951-04-15,611,12.0
2004-07-05,17,6.25
2004-05-06,7,10.0
2004-01-07,17,6.0
2003-09-09,50,13.333333333333334
2003-07-11,21,12.666666666666666
2003-05-12,1,12.4
2003-03-13,1,12.0
2003-01-12,7,3.0
2003-01-12,48,6.0
2002-09-14,17,6.333333333333333
2002-07-16,1,8.0
2002-03-18,13,4.5
2002-01-17,43,21.0
2001-01-22,22,11.5
2000-09-24,59,14.0
2000-09-24,13,2.5
2000-07-26,22,6.6
2000-05-27,59,15.25
2000-05-27,13,2.75
2000-03-28,62,10.0
2000-03-28,64,11.5
2000-03-28,54,14.25
2000-01-28,55,18.5
1999-09-30,47,13.5
1999-09-30,34,10.5
1999-06-02,13,6.8
2004-07-05,30,6.5
2004-07-05,44,17.0
2004-01-07,44,14.0
2004-01-07,30,5.0
2002-09-14,30,7.333333333333333
2002-09-14,65,18.0
2002-03-18,61,17.75
2001-09-19,60,16.5
1999-09-30,29,2.0
2004-07-05,14,13.75
2004-01-07,14,7.0
2002-09-14,14,7.666666666666667
1999-02-02,70,20.0
1998-08-06,20,7.75
1998-06-07,21,15.0
1998-04-08,13,8.4
1998-02-07,72,14.0
1998-02-07,43,11.0
1998-02-07,56,1.0
1998-02-07,24,5.5
1997-10-10,56,2.5
1997-10-10,43,12.0
1997-08-11,55,13.25
1997-06-12,70,7.4
1997-02-12,20,13.666666666666666
1996-08-16,70,6.0
1996-06-17,62,11.5
1996-06-17,64,12.5
1996-06-17,85,15.0
1996-06-17,54,5.0
1996-04-18,82,13.8
1996-04-18,76,9.0
1996-02-18,70,1.0
1995-10-21,68,15.666666666666666
1995-08-22,89,18.75
1995-08-22,76,13.75
1995-08-22,82,15.75
1995-04-24,78,18.0
1994-10-26,76,10.0
1994-10-26,94,2.5
1994-08-27,113,17.5
1994-06-28,103,8.75
1994-04-29,70,7.75
1994-02-28,49,16.5
1993-10-31,125,14.0
1993-10-31,70,3.0
1997-04-13,75,13.666666666666666
1994-04-29,108,12.25
1994-02-28,93,12.0
1994-02-28,29,1.0
1993-10-31,108,16.0
1993-07-03,117,11.4
1993-07-03,103,14.4
1993-07-03,101,8.2
1993-05-04,68,19.0
1993-05-04,116,2.0
1993-05-04,69,10.666666666666666
1993-03-05,119,13.75
1992-11-05,77,11.0
1992-11-05,80,10.0
1992-07-08,130,21.0
1992-07-08,107,16.666666666666668
1992-05-09,90,14.25
1992-05-09,80,16.25
1991-09-12,143,32.0
1991-07-14,109,8.0
1991-07-14,76,3.5
1991-07-14,94,6.0
1991-07-14,89,11.25
1991-05-15,91,12.75
1991-05-15,83,20.5
1991-05-15,122,14.25
1991-05-15,118,8.75
1991-03-16,56,9.0
1991-01-15,130,4.0
1990-07-19,111,20.0
1990-05-20,132,14.8
1990-03-21,128,19.5
1990-01-20,128,20.0
1989-09-22,137,13.0
1992-03-10,104,8.0
1992-01-10,127,13.0
1991-09-12,104,19.0
1991-03-16,136,18.333333333333332
1991-01-15,139,28.0
1990-09-17,104,14.75
1990-07-19,136,7.75
1990-03-21,108,20.0
1990-01-20,108,30.0
1989-09-22,158,20.25
1989-09-22,93,10.0
1989-09-22,156,30.0
1989-07-24,145,34.666666666666664
1989-07-24,117,10.75
1989-07-24,101,4.25
1989-05-25,98,16.6
1989-05-25,116,5.8
1989-03-26,130,11.5
1989-01-25,137,8.0
1989-01-25,156,14.0
1988-09-27,145,27.666666666666668
1988-09-27,117,19.666666666666668
1988-09-27,101,2.3333333333333335
1988-05-30,121,13.4
1988-05-30,157,14.2
1988-03-31,130,25.0
1987-10-03,111,16.666666666666668
1987-08-04,111,14.4
1986-10-08,156,13.0
1986-08-09,117,21.5
1986-08-09,101,13.0
1986-06-10,109,18.0
1986-06-10,94,2.2
1986-06-10,76,17.8
1986-06-10,178,17.2
1986-04-11,156,20.5
1986-02-10,94,25.0
1986-02-10,109,21.0
1986-02-10,76,6.0
1985-10-13,169,16.0
1985-10-13,175,15.5
1985-08-14,177,22.0
1985-08-14,184,10.5
1985-06-15,116,5.2
1989-03-26,139,32.5
1989-01-25,93,24.0
1989-01-25,158,26.0
1988-03-31,139,17.5
1987-10-03,136,9.333333333333334
1987-08-04,136,2.2
1987-06-05,139,9.0
1985-08-14,104,13.4
1985-08-14,172,8.0
1988-07-29,159,24.25
1985-04-16,101,8.0
1985-04-16,117,7.333333333333333
1985-02-15,174,5.0
1984-10-18,181,2.0
1984-08-19,157,12.666666666666666
1984-06-20,162,8.8
1984-06-20,184,18.0
1984-04-21,109,13.4
1984-04-21,178,15.0
1984-04-21,94,13.6
1984-02-21,101,16.0
1984-02-21,117,6.5
1983-08-25,192,17.0
1983-04-27,171,8.8
1983-04-27,196,19.6
1983-04-27,193,26.666666666666668
1983-02-26,118,18.666666666666668
1982-08-30,176,6.5
1982-08-30,151,12.5
1982-07-01,157,18.5
1982-03-03,205,22.0
1982-03-03,194,22.5
1981-09-04,162,21.333333333333332
1981-09-04,177,7.333333333333333
1981-09-04,198,7.0
1981-07-06,118,15.5
1981-05-07,162,13.5
1981-05-07,198,7.0
1981-05-07,177,11.0
1981-03-08,116,16.75
1981-03-08,215,20.25
1981-03-08,186,13.75
1980-09-09,199,13.0
1984-06-20,172,9.8
1984-06-20,104,9.0
1983-08-25,139,15.0
1983-04-27,136,9.6
1981-09-04,172,11.0
